Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
970990;01.01.2019; Purchase; Mouse Type 7, HP;11;35;385;C;12
970991;01.01.2019; Purchase; Desktop Type 3, Huawei;20;36;720;B;12
970992;01.01.2019; Purchase; Mouse Type 6, HP;29;7;203;C;12
970993;01.01.2019; Purchase; Speakers Type 3, Samsung;22;504;11088;C;12
970994;01.01.2019; Purchase; Monitor Type 2, Huawei;13;312;4056;C;12
970995;01.01.2019; Purchase; Desktop Type 7, Huawei;30;7;210;A;12
970996;01.01.2019; Purchase; Speakers Type 7, Huawei;22;141;3102;C;12
970997;01.01.2019; Purchase; Mouse Type 3, Dell;21;27;567;C;12
970998;01.01.2019; Purchase; Phone Type 12, HP;20;352;7040;C;12
970999;01.01.2019; Purchase; Monitor Type 1, Huawei;12;11;132;C;12
971000;01.01.2019; Purchase; Laptop Type 1, HP;21;51;1071;B;12
971001;01.01.2019; Purchase; Microphone Type 2, Samsung;29;29;841;C;12
971002;01.01.2019; Purchase; Phone Type 4, Dell;25;51;1275;C;12
971003;01.01.2019; Purchase; Monitor Type 2, Samsung;12;306;3672;C;12
971004;01.01.2019; Purchase; Mouse Type 5, HP;12;133;1596;C;12
971005;01.01.2019; Purchase; Desktop Type 6, Samsung;20;60;1200;C;12
971006;01.01.2019; Purchase; Monitor Type 1, Samsung;10;153;1530;A;12
971007;01.01.2019; Purchase; Hard Drive Type 1, Huawei;15;12;180;A;12
971008;01.01.2019; Purchase; Speakers Type 5, HP;25;44;1100;C;12
971009;01.01.2019; Purchase; Tablet Type 2, HP;28;98;2744;C;12
971010;01.01.2019; Purchase; Desktop Type 5, Samsung;28;847;23716;B;12
971011;01.01.2019; Purchase; Phone Type 9, Dell;25;36;900;C;12
971012;01.01.2019; Purchase; Laptop Type 6, Samsung;30;7;210;C;12
971013;01.01.2019; Purchase; Tablet Type 2, Huawei;30;1735;52050;C;12
971014;01.01.2019; Purchase; Headphones Type 6, Huawei;13;335;4355;C;12
971015;01.01.2019; Purchase; Hard Drive Type 4, Dell;25;134;3350;C;12
971016;01.01.2019; Purchase; Headphones Type 4, HP;26;23;598;C;12
971017;01.01.2019; Purchase; Tablet Type 2, Dell;19;174;3306;B;12
971018;01.01.2019; Purchase; Smart Watch Type 1, Samsung;11;511;5621;B;12
971019;01.01.2019; Purchase; Laptop Type 4, Huawei;29;157;4553;C;12
971020;01.01.2019; Purchase; Headphones Type 6, Huawei;12;133;1596;B;12
971021;01.01.2019; Purchase; Desktop Type 10, Huawei;16;453;7248;C;12
971022;01.01.2019; Purchase; Hard Drive Type 2, Samsung;11;1001;11011;C;12
971023;01.01.2019; Purchase; Laptop Type 6, Dell;12;7;84;C;12
971024;01.01.2019; Purchase; Mouse Type 5, Dell;13;6;78;C;12
971025;01.01.2019; Purchase; Hard Drive Type 4, Dell;27;29;783;C;12
971026;01.01.2019; Purchase; Phone Type 7, Dell;14;33;462;C;12
971027;01.01.2019; Purchase; Speakers Type 4, Dell;14;29;406;A;12
971028;01.01.2019; Purchase; Phone Type 9, Samsung;26;133;3458;C;12
971029;01.01.2019; Purchase; Desktop Type 9, HP;24;286;6864;B;12
971030;01.01.2019; Purchase; Keyboard Type 2, Huawei;23;147;3381;C;12
971031;01.01.2019; Purchase; Monitor Type 4, Samsung;14;126;1764;C;12
971032;01.01.2019; Purchase; Smart Watch Type 1, HP;28;9;252;C;12
971033;01.01.2019; Purchase; Mouse Type 6, Dell;21;393;8253;A;12
971034;01.01.2019; Purchase; Phone Type 10, HP;19;52;988;A;12
971035;01.01.2019; Purchase; Keyboard Type 1, Samsung;24;46;1104;A;12
971036;01.01.2019; Purchase; Hard Drive Type 5, Huawei;30;126;3780;B;12
971037;01.01.2019; Purchase; Mouse Type 5, Huawei;27;550;14850;C;12
971038;01.01.2019; Purchase; Headphones Type 1, Huawei;16;109;1744;C;12
971039;01.01.2019; Purchase; Desktop Type 9, Huawei;11;162;1782;C;12
971040;01.01.2019; Purchase; Speakers Type 5, Huawei;29;335;9715;C;12
971041;01.01.2019; Purchase; Phone Type 7, Huawei;12;130;1560;B;12
971042;01.01.2019; Purchase; Tablet Type 2, Samsung;29;14;406;B;12
971043;01.01.2019; Purchase; Hard Drive Type 7, HP;10;349;3490;A;12
971044;01.01.2019; Purchase; Desktop Type 12, Dell;18;199;3582;C;12
971045;01.01.2019; Purchase; Mouse Type 4, Huawei;25;1551;38775;A;12
971046;01.01.2019; Purchase; Memory Type 2, Samsung;27;7;189;C;12
971047;01.01.2019; Purchase; Phone Type 6, Dell;19;726;13794;B;12
971048;01.01.2019; Purchase; Tablet Type 6, Dell;21;8;168;C;12
971049;01.01.2019; Purchase; Phone Type 6, Dell;14;163;2282;C;12
971050;01.01.2019; Purchase; Desktop Type 8, HP;28;147;4116;C;12
971051;01.01.2019; Purchase; Smart Watch Type 1, Huawei;13;157;2041;C;12
971052;01.01.2019; Purchase; Speakers Type 5, Huawei;14;286;4004;C;12
971053;01.01.2019; Purchase; Mouse Type 4, Samsung;11;141;1551;C;12
971054;01.01.2019; Purchase; Smart Watch Type 2, HP;24;181;4344;C;12
971055;01.01.2019; Purchase; Desktop Type 4, Samsung;17;385;6545;C;12
971056;01.01.2019; Purchase; Desktop Type 8, Huawei;12;25;300;C;12
971057;01.01.2019; Purchase; Smart Watch Type 2, Huawei;27;280;7560;C;12
971058;01.01.2019; Purchase; Phone Type 7, Dell;28;393;11004;C;12
971059;01.01.2019; Purchase; Phone Type 11, Dell;23;138;3174;B;12
971060;01.01.2019; Purchase; Headphones Type 6, Samsung;18;1429;25722;C;12
971061;01.01.2019; Purchase; Mouse Type 1, HP;19;1049;19931;B;12
971062;01.01.2019; Purchase; Mouse Type 5, Huawei;10;133;1330;C;12
971063;01.01.2019; Purchase; Laptop Type 4, Samsung;16;42;672;C;12
971064;01.01.2019; Purchase; Speakers Type 7, Huawei;30;309;9270;C;12
971065;01.01.2019; Purchase; Hard Drive Type 6, Dell;18;40;720;B;12
971066;01.01.2019; Purchase; Phone Type 2, Samsung;20;7;140;C;12
971067;01.01.2019; Purchase; Microphone Type 3, Samsung;16;133;2128;C;12
971068;01.01.2019; Purchase; Memory Type 2, Samsung;21;422;8862;C;12
971069;01.01.2019; Purchase; Memory Type 3, Samsung;15;10;150;C;12
971070;01.01.2019; Purchase; Desktop Type 12, Huawei;20;60;1200;A;12
971071;01.01.2019; Purchase; Hard Drive Type 7, Huawei;22;785;17270;B;12
971072;01.01.2019; Purchase; Desktop Type 8, Samsung;24;996;23904;C;12
971073;01.01.2019; Purchase; Hard Drive Type 4, HP;25;44;1100;C;12
971074;01.01.2019; Purchase; Memory Type 2, Huawei;18;335;6030;C;12
971075;01.01.2019; Purchase; Memory Type 4, Samsung;20;82;1640;C;12
971076;01.01.2019; Purchase; Smart Watch Type 2, HP;24;583;13992;A;12
971077;01.01.2019; Purchase; Keyboard Type 1, Samsung;25;160;4000;A;12
971078;01.01.2019; Purchase; Mouse Type 3, HP;23;1053;24219;A;12
971079;01.01.2019; Purchase; Monitor Type 3, HP;21;286;6006;C;12
971080;01.01.2019; Purchase; Mouse Type 6, HP;24;42;1008;C;12
971081;01.01.2019; Purchase; Desktop Type 9, HP;24;327;7848;C;12
971082;01.01.2019; Purchase; Keyboard Type 2, HP;12;12;144;C;12
971083;01.01.2019; Purchase; Monitor Type 4, HP;23;139;3197;C;12
971084;01.01.2019; Purchase; Mouse Type 5, Dell;23;51;1173;A;12
971085;01.01.2019; Purchase; Hard Drive Type 7, Samsung;21;13;273;C;12
971086;01.01.2019; Purchase; Smart Watch Type 1, Dell;28;151;4228;A;12
971087;01.01.2019; Purchase; Charger Type 2, Dell;26;201;5226;B;12
971088;01.01.2019; Purchase; Headphones Type 3, Dell;30;33;990;C;12
971089;01.01.2019; Purchase; Desktop Type 12, Dell;10;188;1880;C;12
971090;01.01.2019; Purchase; Headphones Type 3, HP;20;14;280;C;12
971091;01.01.2019; Purchase; Monitor Type 2, Samsung;23;294;6762;A;12
971092;01.01.2019; Purchase; Microphone Type 1, Dell;16;40;640;B;12
971093;01.01.2019; Purchase; Speakers Type 6, Dell;14;82;1148;C;12
971094;01.01.2019; Purchase; Monitor Type 3, Samsung;20;104;2080;B;12
971095;01.01.2019; Purchase; Desktop Type 4, HP;13;327;4251;A;12
971096;01.01.2019; Purchase; Desktop Type 5, HP;10;154;1540;C;12
971097;01.01.2019; Purchase; Desktop Type 2, Samsung;14;1878;26292;B;12
971098;01.01.2019; Purchase; Microphone Type 3, HP;22;7;154;C;12
971099;01.01.2019; Purchase; Phone Type 12, Dell;18;312;5616;C;12
971100;01.01.2019; Purchase; Desktop Type 12, Huawei;14;14;196;C;12
971101;01.01.2019; Purchase; Mouse Type 6, Samsung;25;1551;38775;C;12
971102;01.01.2019; Purchase; Phone Type 10, HP;22;138;3036;B;12
971103;01.01.2019; Purchase; Laptop Type 1, Samsung;14;220;3080;C;12
971104;01.01.2019; Purchase; Headphones Type 4, Huawei;30;1735;52050;C;12
971105;01.01.2019; Purchase; Hard Drive Type 4, HP;28;98;2744;A;12
971106;01.01.2019; Purchase; Laptop Type 3, Samsung;28;14;392;C;12
971107;01.01.2019; Purchase; Keyboard Type 3, Dell;27;1735;46845;C;12
971108;01.01.2019; Purchase; Hard Drive Type 3, Samsung;20;181;3620;C;12
971109;01.01.2019; Purchase; Desktop Type 11, Samsung;10;745;7450;C;12
971110;01.01.2019; Purchase; Phone Type 7, Huawei;17;6;102;C;12
971111;01.01.2019; Purchase; Speakers Type 1, Dell;10;264;2640;C;12
971112;01.01.2019; Purchase; Desktop Type 7, Dell;24;36;864;C;12
971113;01.01.2019; Purchase; Desktop Type 11, Dell;17;1747;29699;C;12
971114;01.01.2019; Purchase; Tablet Type 1, Dell;25;59;1475;C;12
971115;01.01.2019; Purchase; Laptop Type 5, Huawei;27;548;14796;C;12
971116;01.01.2019; Purchase; Microphone Type 3, Dell;17;26;442;A;12
971117;01.01.2019; Purchase; Phone Type 2, HP;14;119;1666;C;12
971118;01.01.2019; Purchase; Phone Type 4, Samsung;19;29;551;C;12
971119;01.01.2019; Purchase; Memory Type 4, Dell;27;71;1917;A;12
971120;01.01.2019; Purchase; Speakers Type 3, HP;16;71;1136;A;12
971121;01.01.2019; Purchase; Laptop Type 6, Huawei;11;360;3960;A;12
971122;01.01.2019; Purchase; Microphone Type 2, HP;26;103;2678;A;12
971123;01.01.2019; Purchase; Mouse Type 3, Samsung;26;145;3770;A;12
971124;01.01.2019; Purchase; Speakers Type 4, Samsung;20;73;1460;A;12
971125;01.01.2019; Purchase; Speakers Type 1, Samsung;27;89;2403;A;12
971126;01.01.2019; Purchase; Keyboard Type 2, Huawei;29;417;12093;C;12
971127;01.01.2019; Purchase; Speakers Type 6, Samsung;30;23;690;C;12
971128;01.01.2019; Purchase; Headphones Type 6, Huawei;11;115;1265;C;12
971129;01.01.2019; Purchase; Desktop Type 7, HP;22;17;374;C;12
971130;01.01.2019; Purchase; Desktop Type 10, HP;19;26;494;C;12
971131;01.01.2019; Purchase; Desktop Type 8, Huawei;25;51;1275;B;12
971132;01.01.2019; Purchase; Hard Drive Type 1, Huawei;12;175;2100;C;12
971133;01.01.2019; Purchase; Tablet Type 7, Dell;16;205;3280;C;12
971134;01.01.2019; Purchase; Desktop Type 6, Samsung;19;327;6213;C;12
971135;01.01.2019; Purchase; Memory Type 1, HP;16;51;816;C;12
971136;01.01.2019; Purchase; Phone Type 2, Huawei;16;36;576;A;12
971137;01.01.2019; Purchase; Mouse Type 6, Dell;18;28;504;C;12
971138;01.01.2019; Purchase; Laptop Type 3, Dell;25;26;650;C;12
971139;01.01.2019; Purchase; Keyboard Type 2, Huawei;16;122;1952;A;12
971140;01.01.2019; Purchase; Desktop Type 3, HP;25;124;3100;C;12
971141;01.01.2019; Purchase; Desktop Type 1, HP;23;134;3082;B;12
971142;01.01.2019; Purchase; Smart Watch Type 1, Huawei;26;316;8216;C;12
971143;01.01.2019; Purchase; Headphones Type 6, Huawei;18;22;396;A;12
971144;01.01.2019; Purchase; Desktop Type 11, Huawei;29;236;6844;C;12
971145;01.01.2019; Purchase; Desktop Type 12, Dell;23;163;3749;A;12
971146;01.01.2019; Purchase; Desktop Type 2, Dell;25;145;3625;C;12
971147;01.01.2019; Purchase; Headphones Type 6, Dell;25;181;4525;C;12
971148;01.01.2019; Purchase; Mouse Type 2, Dell;15;1319;19785;A;12
971149;01.01.2019; Purchase; Desktop Type 5, Huawei;20;220;4400;C;12
971150;01.01.2019; Purchase; Laptop Type 5, Dell;19;309;5871;B;12
971151;01.01.2019; Purchase; Mouse Type 3, Dell;19;28;532;C;12
971152;01.01.2019; Purchase; Speakers Type 2, Samsung;22;35;770;C;12
971153;01.01.2019; Purchase; Desktop Type 6, HP;13;847;11011;B;12
971154;01.01.2019; Purchase; Memory Type 1, Huawei;19;130;2470;B;12
971155;01.01.2019; Purchase; Phone Type 9, Dell;24;146;3504;C;12
971156;01.01.2019; Purchase; Tablet Type 1, Huawei;18;539;9702;C;12
971157;01.01.2019; Purchase; Phone Type 10, HP;30;322;9660;C;12
971158;01.01.2019; Purchase; Mouse Type 2, HP;13;144;1872;C;12
971159;01.01.2019; Purchase; Phone Type 10, Huawei;15;80;1200;C;12
971160;01.01.2019; Purchase; Hard Drive Type 6, Dell;14;25;350;C;12
971161;01.01.2019; Purchase; Mouse Type 4, Huawei;25;12;300;B;12
971162;01.01.2019; Purchase; Smart Watch Type 1, HP;23;120;2760;A;12
971163;01.01.2019; Purchase; Desktop Type 7, Dell;22;394;8668;A;12
971164;01.01.2019; Purchase; Memory Type 3, Samsung;20;6;120;C;12
971165;01.01.2019; Purchase; Tablet Type 4, Samsung;13;60;780;C;12
971166;01.01.2019; Purchase; Laptop Type 4, Dell;15;296;4440;C;12
971167;01.01.2019; Purchase; Tablet Type 3, Huawei;24;72;1728;A;12
971168;01.01.2019; Purchase; Hard Drive Type 7, Dell;25;583;14575;C;12
971169;01.01.2019; Purchase; Desktop Type 12, Huawei;12;539;6468;C;12
971170;01.01.2019; Purchase; Hard Drive Type 8, Samsung;16;148;2368;C;12
971171;01.01.2019; Purchase; Desktop Type 9, Dell;21;52;1092;A;12
971172;01.01.2019; Purchase; Tablet Type 1, HP;11;322;3542;C;12
971173;01.01.2019; Purchase; Laptop Type 4, Samsung;11;14;154;C;12
971174;01.01.2019; Purchase; Laptop Type 5, HP;28;14;392;C;12
971175;01.01.2019; Purchase; Desktop Type 4, HP;26;7;182;A;12
971176;01.01.2019; Purchase; Tablet Type 7, Dell;17;34;578;C;12
971177;01.01.2019; Purchase; Mouse Type 4, HP;10;51;510;C;12
971178;01.01.2019; Purchase; Tablet Type 2, Dell;16;51;816;C;12
971179;01.01.2019; Purchase; Hard Drive Type 3, Huawei;21;1747;36687;A;12
971180;01.01.2019; Purchase; Desktop Type 1, Dell;16;294;4704;C;12
971181;01.01.2019; Purchase; Phone Type 2, HP;25;583;14575;C;12
971182;01.01.2019; Purchase; Tablet Type 2, HP;12;726;8712;C;12
971183;01.01.2019; Purchase; Hard Drive Type 5, Huawei;11;146;1606;C;12
971184;01.01.2019; Purchase; Phone Type 1, Samsung;24;26;624;A;12
971185;01.01.2019; Purchase; Charger Type 2, Huawei;10;83;830;C;12
971186;01.01.2019; Purchase; Hard Drive Type 5, Dell;15;45;675;C;12
971187;01.01.2019; Purchase; Phone Type 8, HP;27;84;2268;C;12
971188;01.01.2019; Purchase; Phone Type 9, Samsung;18;14;252;C;12
971189;01.01.2019; Purchase; Tablet Type 7, Huawei;19;126;2394;C;12
971190;01.01.2019; Purchase; Laptop Type 6, Huawei;10;583;5830;C;12
971191;01.01.2019; Purchase; Phone Type 1, Huawei;11;14;154;C;12
971192;01.01.2019; Purchase; Monitor Type 4, Samsung;27;28;756;B;12
971193;01.01.2019; Purchase; Headphones Type 3, Samsung;13;14;182;A;12
971194;01.01.2019; Purchase; Tablet Type 2, Dell;14;393;5502;C;12
971195;01.01.2019; Purchase; Hard Drive Type 1, Huawei;19;1219;23161;C;12
971196;01.01.2019; Purchase; Laptop Type 1, Dell;25;73;1825;C;12
971197;01.01.2019; Purchase; Speakers Type 4, HP;14;570;7980;B;12
971198;01.01.2019; Purchase; Tablet Type 7, Dell;30;124;3720;A;12
971199;01.01.2019; Purchase; Microphone Type 2, Samsung;26;539;14014;C;12
971200;01.01.2019; Purchase; Phone Type 9, Dell;28;1319;36932;A;12
971201;01.01.2019; Purchase; Charger Type 2, HP;28;51;1428;C;12
971202;01.01.2019; Purchase; Desktop Type 11, HP;27;164;4428;A;12
971203;01.01.2019; Purchase; Memory Type 3, Dell;18;996;17928;C;12
971204;01.01.2019; Purchase; Monitor Type 4, Dell;18;83;1494;B;12
971205;01.01.2019; Purchase; Phone Type 10, Dell;28;36;1008;A;12
971206;01.01.2019; Purchase; Speakers Type 5, Samsung;23;12;276;C;12
971207;01.01.2019; Purchase; Tablet Type 5, HP;26;112;2912;A;12
971208;01.01.2019; Purchase; Hard Drive Type 8, Dell;25;393;9825;C;12
971209;01.01.2019; Purchase; Phone Type 1, Samsung;23;135;3105;C;12
971210;01.01.2019; Purchase; Memory Type 3, Huawei;19;32;608;C;12
971211;01.01.2019; Purchase; Phone Type 12, Huawei;23;124;2852;C;12
971212;01.01.2019; Purchase; Tablet Type 7, HP;13;1970;25610;C;12
971213;01.01.2019; Purchase; Mouse Type 2, Samsung;30;143;4290;A;12
971214;01.01.2019; Purchase; Mouse Type 5, Samsung;16;7;112;C;12
971215;01.01.2019; Purchase; Laptop Type 3, Dell;10;324;3240;A;12
971216;01.01.2019; Purchase; Laptop Type 4, HP;30;312;9360;C;12
971217;01.01.2019; Purchase; Desktop Type 11, Huawei;17;17;289;A;12
971218;01.01.2019; Purchase; Microphone Type 2, HP;23;40;920;B;12
971219;01.01.2019; Purchase; Phone Type 2, Samsung;14;116;1624;B;12
971220;01.01.2019; Purchase; Monitor Type 2, Huawei;15;114;1710;A;12
971221;01.01.2019; Purchase; Hard Drive Type 6, Samsung;10;113;1130;C;12
971222;01.01.2019; Purchase; Mouse Type 2, HP;17;785;13345;A;12
971223;01.01.2019; Purchase; Mouse Type 4, Dell;17;1319;22423;C;12
971224;01.01.2019; Purchase; Hard Drive Type 2, HP;11;559;6149;A;12
971225;01.01.2019; Purchase; Hard Drive Type 2, Dell;28;188;5264;C;12
971226;01.01.2019; Purchase; Keyboard Type 1, HP;23;63;1449;C;12
971227;01.01.2019; Purchase; Tablet Type 5, HP;11;18;198;C;12
971228;01.01.2019; Purchase; Phone Type 9, Dell;25;236;5900;C;12
971229;01.01.2019; Purchase; Desktop Type 8, Dell;15;133;1995;C;12
971230;01.01.2019; Purchase; Laptop Type 2, HP;26;124;3224;B;12
971231;01.01.2019; Purchase; Memory Type 3, Huawei;11;42;462;C;12
971232;01.01.2019; Purchase; Laptop Type 1, Huawei;21;98;2058;C;12
971233;01.01.2019; Purchase; Tablet Type 1, Dell;11;1053;11583;A;12
971234;01.01.2019; Purchase; Mouse Type 7, Huawei;27;14;378;C;12
971235;01.01.2019; Purchase; Charger Type 2, Huawei;30;28;840;C;12
971236;01.01.2019; Purchase; Desktop Type 10, HP;22;131;2882;C;12
971237;01.01.2019; Purchase; Tablet Type 2, Dell;17;1001;17017;C;12
971238;01.01.2019; Purchase; Speakers Type 5, Huawei;23;12;276;B;12
971239;01.01.2019; Purchase; Desktop Type 1, Dell;23;69;1587;C;12
971240;01.01.2019; Purchase; Hard Drive Type 7, Samsung;19;17;323;C;12
971241;01.01.2019; Purchase; Monitor Type 1, Huawei;16;7;112;C;12
971242;01.01.2019; Purchase; Monitor Type 2, Huawei;24;726;17424;A;12
971243;01.01.2019; Purchase; Headphones Type 5, Dell;13;52;676;C;12
971244;01.01.2019; Purchase; Tablet Type 4, Dell;18;26;468;C;12
971245;01.01.2019; Purchase; Phone Type 2, Samsung;27;386;10422;B;12
971246;01.01.2019; Purchase; Laptop Type 5, Samsung;19;385;7315;C;12
971247;01.01.2019; Purchase; Charger Type 2, HP;21;36;756;B;12
971248;01.01.2019; Purchase; Speakers Type 4, Samsung;14;324;4536;A;12
971249;01.01.2019; Purchase; Desktop Type 11, Huawei;19;27;513;C;12
971250;01.01.2019; Purchase; Desktop Type 12, Dell;19;140;2660;C;12
971251;01.01.2019; Purchase; Speakers Type 1, Samsung;13;12;156;C;12
971252;01.01.2019; Purchase; Mouse Type 3, HP;22;147;3234;C;12
971253;01.01.2019; Purchase; Mouse Type 1, Samsung;19;106;2014;C;12
971254;01.01.2019; Purchase; Mouse Type 1, Dell;28;140;3920;A;12
971255;01.01.2019; Purchase; Desktop Type 4, HP;10;46;460;B;12
971256;01.01.2019; Purchase; Headphones Type 3, Dell;25;192;4800;C;12
971257;01.01.2019; Purchase; Desktop Type 2, Huawei;27;152;4104;C;12
971258;01.01.2019; Purchase; Hard Drive Type 7, Huawei;25;14;350;B;12
971259;01.01.2019; Purchase; Laptop Type 2, Dell;14;29;406;A;12
971260;01.01.2019; Purchase; Monitor Type 2, Samsung;16;71;1136;C;12
971261;01.01.2019; Purchase; Headphones Type 2, Dell;15;12;180;C;12
971262;01.01.2019; Purchase; Headphones Type 5, Dell;20;28;560;B;12
971263;01.01.2019; Purchase; Headphones Type 2, HP;28;67;1876;C;12
971264;01.01.2019; Purchase; Desktop Type 2, HP;29;552;16008;C;12
971265;01.01.2019; Purchase; Phone Type 12, Samsung;13;236;3068;C;12
971266;01.01.2019; Purchase; Memory Type 3, Dell;25;146;3650;C;12
971267;01.01.2019; Purchase; Mouse Type 6, HP;14;132;1848;C;12
971268;01.01.2019; Purchase; Keyboard Type 1, HP;24;51;1224;C;12
971269;01.01.2019; Purchase; Laptop Type 6, Samsung;25;98;2450;B;12
971270;01.01.2019; Purchase; Laptop Type 3, Dell;13;284;3692;C;12
971271;01.01.2019; Purchase; Tablet Type 2, Huawei;21;161;3381;C;12
971272;01.01.2019; Purchase; Phone Type 4, Dell;23;26;598;B;12
971273;01.01.2019; Purchase; Phone Type 12, Samsung;27;95;2565;C;12
971274;01.01.2019; Purchase; Speakers Type 6, Huawei;13;552;7176;B;12
971275;01.01.2019; Purchase; Phone Type 2, Huawei;26;28;728;A;12
971276;01.01.2019; Purchase; Speakers Type 6, Huawei;20;417;8340;A;12
971277;01.01.2019; Purchase; Smart Watch Type 3, Samsung;29;54;1566;B;12
971278;01.01.2019; Purchase; Monitor Type 2, Samsung;30;63;1890;A;12
971279;01.01.2019; Purchase; Memory Type 2, HP;30;269;8070;C;12
971280;01.01.2019; Purchase; Laptop Type 1, HP;25;384;9600;B;12
971281;01.01.2019; Purchase; Desktop Type 7, Huawei;19;11;209;C;12
971282;01.01.2019; Purchase; Speakers Type 3, Dell;10;13;130;C;12
971283;01.01.2019; Purchase; Keyboard Type 1, Dell;30;269;8070;C;12
971284;01.01.2019; Purchase; Phone Type 3, Huawei;15;39;585;A;12
971285;01.01.2019; Purchase; Phone Type 4, HP;11;51;561;C;12
971286;01.01.2019; Purchase; Smart Watch Type 3, HP;30;9;270;C;12
971287;01.01.2019; Purchase; Speakers Type 3, Dell;13;306;3978;C;12
971288;01.01.2019; Purchase; Speakers Type 4, Samsung;13;65;845;C;12
971289;01.01.2019; Purchase; Headphones Type 3, HP;30;22;660;A;12
971290;01.01.2019; Purchase; Desktop Type 8, Samsung;29;6;174;B;12
971291;01.01.2019; Purchase; Phone Type 5, HP;14;156;2184;A;12
971292;01.01.2019; Purchase; Desktop Type 7, Dell;22;280;6160;B;12
971293;01.01.2019; Purchase; Smart Watch Type 1, Huawei;17;7;119;C;12
971294;01.01.2019; Purchase; Speakers Type 1, Samsung;11;352;3872;C;12
971295;01.01.2019; Purchase; Tablet Type 1, HP;14;120;1680;C;12
971296;01.01.2019; Purchase; Phone Type 1, Samsung;14;35;490;C;12
971297;01.01.2019; Purchase; Hard Drive Type 1, Dell;12;56;672;C;12
971298;01.01.2019; Purchase; Desktop Type 8, Samsung;27;847;22869;A;12
971299;01.01.2019; Purchase; Desktop Type 5, Huawei;23;124;2852;C;12
971300;01.01.2019; Purchase; Speakers Type 6, Huawei;23;297;6831;C;12
971301;01.01.2019; Purchase; Headphones Type 4, Huawei;11;13;143;C;12
971302;01.01.2019; Purchase; Speakers Type 4, Huawei;28;44;1232;A;12
971303;01.01.2019; Purchase; Desktop Type 4, Samsung;27;570;15390;C;12
971304;01.01.2019; Purchase; Mouse Type 4, HP;16;1125;18000;B;12
971305;01.01.2019; Purchase; Keyboard Type 4, Dell;22;339;7458;C;12
971306;01.01.2019; Purchase; Mouse Type 7, Huawei;28;141;3948;C;12
971307;01.01.2019; Purchase; Speakers Type 3, Huawei;27;236;6372;B;12
971308;01.01.2019; Purchase; Desktop Type 4, Samsung;26;392;10192;C;12
971309;01.01.2019; Purchase; Mouse Type 4, Dell;25;134;3350;C;12
971310;01.01.2019; Purchase; Monitor Type 2, Samsung;24;775;18600;A;12
971311;01.01.2019; Purchase; Speakers Type 7, Dell;13;9;117;A;12
971312;01.01.2019; Purchase; Phone Type 7, Dell;25;1878;46950;C;12
971313;01.01.2019; Purchase; Tablet Type 1, Samsung;23;164;3772;B;12
971314;01.01.2019; Purchase; Headphones Type 1, Dell;25;615;15375;C;12
971315;01.01.2019; Purchase; Laptop Type 5, Huawei;27;83;2241;C;12
971316;01.01.2019; Purchase; Tablet Type 5, HP;20;51;1020;C;12
971317;01.01.2019; Purchase; Phone Type 11, Huawei;16;339;5424;B;12
971318;01.01.2019; Purchase; Desktop Type 12, Huawei;20;16;320;B;12
971319;01.01.2019; Purchase; Headphones Type 1, Dell;27;116;3132;C;12
971320;01.01.2019; Purchase; Tablet Type 3, Dell;27;386;10422;C;12
971321;01.01.2019; Purchase; Desktop Type 5, Samsung;26;67;1742;B;12
971322;01.01.2019; Purchase; Mouse Type 4, HP;26;36;936;C;12
971323;01.01.2019; Purchase; Phone Type 4, HP;21;45;945;C;12
971324;01.01.2019; Purchase; Mouse Type 7, Huawei;16;7;112;C;12
971325;01.01.2019; Purchase; Laptop Type 6, Dell;15;6;90;C;12
971326;01.01.2019; Purchase; Memory Type 2, Dell;23;113;2599;B;12
971327;01.01.2019; Purchase; Phone Type 8, Samsung;29;84;2436;C;12
971328;01.01.2019; Purchase; Phone Type 11, Dell;26;18;468;B;12
971329;01.01.2019; Purchase; Phone Type 5, Dell;22;147;3234;A;12
971330;01.01.2019; Purchase; Hard Drive Type 5, Samsung;10;339;3390;C;12
971331;01.01.2019; Purchase; Desktop Type 4, HP;22;44;968;B;12
971332;01.01.2019; Purchase; Laptop Type 4, HP;22;178;3916;B;12
971333;01.01.2019; Purchase; Phone Type 1, HP;12;25;300;C;12
971334;01.01.2019; Purchase; Phone Type 4, HP;16;124;1984;C;12
971335;01.01.2019; Purchase; Tablet Type 6, Dell;19;174;3306;B;12
971336;01.01.2019; Purchase; Laptop Type 5, Samsung;25;84;2100;C;12
971337;01.01.2019; Purchase; Keyboard Type 3, Huawei;10;145;1450;B;12
971338;01.01.2019; Purchase; Hard Drive Type 5, Samsung;29;128;3712;A;12
971339;01.01.2019; Purchase; Phone Type 9, Samsung;16;46;736;C;12
971340;01.01.2019; Purchase; Desktop Type 7, HP;17;36;612;C;12
971341;01.01.2019; Purchase; Hard Drive Type 3, Samsung;26;847;22022;A;12
971342;01.01.2019; Purchase; Monitor Type 3, Samsung;20;160;3200;C;12
971343;01.01.2019; Purchase; Tablet Type 2, Huawei;18;133;2394;C;12
971344;01.01.2019; Purchase; Headphones Type 5, HP;22;491;10802;C;12
971345;01.01.2019; Purchase; Phone Type 10, Samsung;14;352;4928;C;12
971346;01.01.2019; Purchase; Smart Watch Type 3, Samsung;17;40;680;C;12
