Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
928553;01.04.2019; Purchase; Memory Type 3, HP;20;33;660;A;10
928554;01.04.2019; Purchase; Hard Drive Type 8, Dell;10;327;3270;C;10
928555;01.04.2019; Purchase; Desktop Type 12, Dell;19;2404;45676;C;10
928556;01.04.2019; Purchase; Desktop Type 7, Dell;12;412;4944;C;10
928557;01.04.2019; Purchase; Phone Type 11, HP;10;96;960;C;10
928558;01.04.2019; Purchase; Phone Type 9, Samsung;20;11;220;C;10
928559;01.04.2019; Purchase; Headphones Type 3, Huawei;19;85;1615;B;10
928560;01.04.2019; Purchase; Desktop Type 1, Huawei;19;111;2109;C;10
928561;01.04.2019; Purchase; Phone Type 4, Dell;13;110;1430;B;10
928562;01.04.2019; Purchase; Smart Watch Type 2, HP;13;1585;20605;C;10
928563;01.04.2019; Purchase; Smart Watch Type 2, Dell;14;398;5572;C;10
928564;01.04.2019; Purchase; Headphones Type 1, Dell;14;546;7644;C;10
928565;01.04.2019; Purchase; Tablet Type 6, HP;10;457;4570;C;10
928566;01.04.2019; Purchase; Speakers Type 4, HP;15;110;1650;C;10
928567;01.04.2019; Purchase; Mouse Type 3, Huawei;12;562;6744;C;10
928568;01.04.2019; Purchase; Desktop Type 8, Huawei;13;106;1378;C;10
928569;01.04.2019; Purchase; Desktop Type 3, Huawei;15;111;1665;B;10
928570;01.04.2019; Purchase; Smart Watch Type 3, Huawei;12;78;936;C;10
928571;01.04.2019; Purchase; Memory Type 2, HP;18;114;2052;C;10
928572;01.04.2019; Purchase; Charger Type 1, Samsung;7;486;3402;C;10
928573;01.04.2019; Purchase; Headphones Type 6, Samsung;7;322;2254;C;10
928574;01.04.2019; Purchase; Hard Drive Type 3, HP;8;348;2784;C;10
928575;01.04.2019; Purchase; Desktop Type 3, Huawei;17;548;9316;C;10
928576;01.04.2019; Purchase; Charger Type 2, Samsung;6;231;1386;C;10
928577;01.04.2019; Purchase; Desktop Type 12, Samsung;10;280;2800;C;10
928578;01.04.2019; Purchase; Charger Type 2, Huawei;12;86;1032;B;10
928579;01.04.2019; Purchase; Mouse Type 5, Dell;13;548;7124;C;10
928580;01.04.2019; Purchase; Memory Type 2, Dell;20;272;5440;C;10
928581;01.04.2019; Purchase; Mouse Type 2, Samsung;15;272;4080;C;10
928582;01.04.2019; Purchase; Speakers Type 3, Dell;16;142;2272;C;10
928583;01.04.2019; Purchase; Phone Type 10, Dell;5;301;1505;A;10
928584;01.04.2019; Purchase; Mouse Type 5, Huawei;5;20;100;C;10
928585;01.04.2019; Purchase; Hard Drive Type 8, Dell;18;94;1692;B;10
928586;01.04.2019; Purchase; Desktop Type 5, Samsung;15;48;720;C;10
928587;01.04.2019; Purchase; Keyboard Type 1, Samsung;9;117;1053;C;10
928588;01.04.2019; Purchase; Smart Watch Type 3, Dell;15;567;8505;C;10
928589;01.04.2019; Purchase; Desktop Type 5, Huawei;14;1182;16548;C;10
928590;01.04.2019; Purchase; Phone Type 3, Samsung;15;207;3105;C;10
928591;01.04.2019; Purchase; Keyboard Type 4, Dell;12;464;5568;C;10
928592;01.04.2019; Purchase; Hard Drive Type 1, Dell;12;274;3288;A;10
928593;01.04.2019; Purchase; Smart Watch Type 2, Dell;6;207;1242;C;10
928594;01.04.2019; Purchase; Desktop Type 6, Huawei;6;412;2472;A;10
928595;01.04.2019; Purchase; Monitor Type 1, Samsung;12;19;228;C;10
928596;01.04.2019; Purchase; Phone Type 2, Samsung;6;123;738;B;10
928597;01.04.2019; Purchase; Phone Type 1, HP;12;1040;12480;C;10
928598;01.04.2019; Purchase; Speakers Type 1, Samsung;16;268;4288;C;10
928599;01.04.2019; Purchase; Phone Type 6, HP;7;66;462;A;10
928600;01.04.2019; Purchase; Speakers Type 3, Dell;9;221;1989;C;10
928601;01.04.2019; Purchase; Hard Drive Type 3, Huawei;11;650;7150;A;10
928602;01.04.2019; Purchase; Laptop Type 1, Samsung;9;16;144;C;10
928603;01.04.2019; Purchase; Keyboard Type 1, Huawei;6;327;1962;C;10
928604;01.04.2019; Purchase; Memory Type 2, Dell;13;371;4823;C;10
928605;01.04.2019; Purchase; Tablet Type 4, Samsung;7;91;637;B;10
928606;01.04.2019; Purchase; Smart Watch Type 2, Dell;14;110;1540;C;10
928607;01.04.2019; Purchase; Phone Type 8, HP;9;394;3546;C;10
928608;01.04.2019; Purchase; Headphones Type 1, Samsung;17;61;1037;C;10
928609;01.04.2019; Purchase; Phone Type 2, Dell;8;59;472;C;10
928610;01.04.2019; Purchase; Microphone Type 3, Huawei;17;1241;21097;B;10
928611;01.04.2019; Purchase; Headphones Type 4, Huawei;20;457;9140;C;10
928612;01.04.2019; Purchase; Memory Type 1, Dell;13;45;585;B;10
928613;01.04.2019; Purchase; Headphones Type 6, HP;9;91;819;C;10
928614;01.04.2019; Purchase; Hard Drive Type 7, HP;12;2404;28848;C;10
928615;01.04.2019; Purchase; Desktop Type 12, HP;15;39;585;C;10
928616;01.04.2019; Purchase; Monitor Type 4, Dell;5;1336;6680;C;10
928617;01.04.2019; Purchase; Keyboard Type 3, Samsung;20;724;14480;A;10
928618;01.04.2019; Purchase; Smart Watch Type 1, Huawei;10;292;2920;C;10
928619;01.04.2019; Purchase; Smart Watch Type 2, HP;15;222;3330;C;10
928620;01.04.2019; Purchase; Microphone Type 3, HP;7;114;798;C;10
928621;01.04.2019; Purchase; Monitor Type 3, Dell;11;110;1210;C;10
928622;01.04.2019; Purchase; Tablet Type 5, Huawei;5;17;85;C;10
928623;01.04.2019; Purchase; Desktop Type 5, HP;20;16;320;B;10
928624;01.04.2019; Purchase; Mouse Type 2, Huawei;5;444;2220;C;10
928625;01.04.2019; Purchase; Headphones Type 4, Samsung;6;115;690;B;10
928626;01.04.2019; Purchase; Laptop Type 5, Samsung;15;191;2865;C;10
928627;01.04.2019; Purchase; Phone Type 1, Samsung;16;66;1056;B;10
928628;01.04.2019; Purchase; Microphone Type 2, Huawei;9;221;1989;C;10
928629;01.04.2019; Purchase; Mouse Type 6, Samsung;9;140;1260;C;10
928630;01.04.2019; Purchase; Headphones Type 5, Huawei;14;371;5194;C;10
928631;01.04.2019; Purchase; Smart Watch Type 2, Dell;6;160;960;A;10
928632;01.04.2019; Purchase; Desktop Type 10, HP;9;125;1125;C;10
928633;01.04.2019; Purchase; Memory Type 4, Huawei;20;66;1320;A;10
928634;01.04.2019; Purchase; Phone Type 12, HP;15;94;1410;C;10
928635;01.04.2019; Purchase; Phone Type 8, HP;13;490;6370;C;10
928636;01.04.2019; Purchase; Memory Type 4, HP;16;101;1616;C;10
928637;01.04.2019; Purchase; Tablet Type 7, Dell;14;9;126;B;10
928638;01.04.2019; Purchase; Hard Drive Type 2, Dell;5;112;560;C;10
928639;01.04.2019; Purchase; Mouse Type 6, HP;16;117;1872;C;10
928640;01.04.2019; Purchase; Monitor Type 2, Samsung;18;85;1530;C;10
928641;01.04.2019; Purchase; Laptop Type 4, HP;18;100;1800;B;10
928642;01.04.2019; Purchase; Charger Type 1, Huawei;8;99;792;C;10
928643;01.04.2019; Purchase; Desktop Type 10, HP;16;92;1472;C;10
928644;01.04.2019; Purchase; Keyboard Type 3, Dell;11;149;1639;C;10
928645;01.04.2019; Purchase; Tablet Type 6, Huawei;11;256;2816;C;10
928646;01.04.2019; Purchase; Desktop Type 7, Samsung;5;112;560;A;10
928647;01.04.2019; Purchase; Headphones Type 2, Dell;16;91;1456;B;10
928648;01.04.2019; Purchase; Phone Type 12, Huawei;7;99;693;A;10
928649;01.04.2019; Purchase; Phone Type 8, HP;10;64;640;C;10
928650;01.04.2019; Purchase; Hard Drive Type 4, Huawei;10;254;2540;B;10
928651;01.04.2019; Purchase; Keyboard Type 4, Huawei;19;118;2242;C;10
928652;01.04.2019; Purchase; Mouse Type 5, Dell;18;191;3438;A;10
928653;01.04.2019; Purchase; Memory Type 4, HP;13;18;234;C;10
928654;01.04.2019; Purchase; Speakers Type 3, Huawei;15;66;990;B;10
928655;01.04.2019; Purchase; Charger Type 1, Dell;7;690;4830;C;10
928656;01.04.2019; Purchase; Laptop Type 4, Samsung;12;193;2316;B;10
928657;01.04.2019; Purchase; Memory Type 4, Dell;14;80;1120;C;10
928658;01.04.2019; Purchase; Phone Type 4, Dell;7;57;399;C;10
928659;01.04.2019; Purchase; Phone Type 9, Dell;7;1824;12768;C;10
928660;01.04.2019; Purchase; Keyboard Type 1, Huawei;17;724;12308;C;10
928661;01.04.2019; Purchase; Desktop Type 5, Dell;13;493;6409;C;10
928662;01.04.2019; Purchase; Headphones Type 6, Samsung;11;19;209;C;10
928663;01.04.2019; Purchase; Phone Type 10, Dell;11;382;4202;C;10
928664;01.04.2019; Purchase; Phone Type 6, Dell;15;191;2865;C;10
928665;01.04.2019; Purchase; Desktop Type 9, Huawei;11;22;242;A;10
928666;01.04.2019; Purchase; Mouse Type 1, Dell;20;221;4420;C;10
928667;01.04.2019; Purchase; Tablet Type 5, Dell;8;78;624;C;10
928668;01.04.2019; Purchase; Phone Type 6, Huawei;11;256;2816;C;10
928669;01.04.2019; Purchase; Desktop Type 4, HP;8;191;1528;B;10
928670;01.04.2019; Purchase; Laptop Type 4, Samsung;15;518;7770;A;10
928671;01.04.2019; Purchase; Tablet Type 5, Huawei;12;447;5364;C;10
928672;01.04.2019; Purchase; Keyboard Type 1, Samsung;19;1503;28557;C;10
928673;01.04.2019; Purchase; Speakers Type 4, HP;10;385;3850;C;10
928674;01.04.2019; Purchase; Mouse Type 3, Huawei;11;353;3883;C;10
928675;01.04.2019; Purchase; Smart Watch Type 2, Samsung;13;10;130;C;10
928676;01.04.2019; Purchase; Laptop Type 3, Dell;13;731;9503;C;10
928677;01.04.2019; Purchase; Headphones Type 4, Dell;10;1582;15820;C;10
928678;01.04.2019; Purchase; Laptop Type 5, Dell;7;10;70;C;10
928679;01.04.2019; Purchase; Headphones Type 1, Huawei;18;72;1296;C;10
928680;01.04.2019; Purchase; Mouse Type 4, Samsung;14;191;2674;C;10
928681;01.04.2019; Purchase; Smart Watch Type 3, HP;6;224;1344;C;10
928682;01.04.2019; Purchase; Smart Watch Type 3, HP;14;58;812;C;10
928683;01.04.2019; Purchase; Desktop Type 2, HP;16;96;1536;C;10
928684;01.04.2019; Purchase; Desktop Type 4, Dell;15;57;855;C;10
928685;01.04.2019; Purchase; Desktop Type 1, Dell;15;70;1050;C;10
928686;01.04.2019; Purchase; Desktop Type 9, Dell;16;570;9120;C;10
928687;01.04.2019; Purchase; Tablet Type 3, Dell;13;29;377;A;10
928688;01.04.2019; Purchase; Desktop Type 3, Huawei;17;141;2397;A;10
928689;01.04.2019; Purchase; Desktop Type 1, Huawei;9;41;369;B;10
928690;01.04.2019; Purchase; Headphones Type 2, Huawei;13;91;1183;C;10
928691;01.04.2019; Purchase; Smart Watch Type 2, Dell;5;51;255;A;10
928692;01.04.2019; Purchase; Speakers Type 1, HP;11;130;1430;C;10
928693;01.04.2019; Purchase; Memory Type 4, Samsung;6;22;132;C;10
928694;01.04.2019; Purchase; Mouse Type 7, Huawei;16;33;528;C;10
928695;01.04.2019; Purchase; Headphones Type 6, Dell;16;528;8448;C;10
928696;01.04.2019; Purchase; Laptop Type 6, Huawei;6;108;648;C;10
928697;01.04.2019; Purchase; Desktop Type 3, Huawei;16;256;4096;A;10
928698;01.04.2019; Purchase; Headphones Type 4, Huawei;16;91;1456;A;10
928699;01.04.2019; Purchase; Smart Watch Type 2, HP;12;194;2328;C;10
928700;01.05.2019; Purchase; Desktop Type 8, HP;20;57;1140;C;10
928701;01.05.2019; Purchase; Headphones Type 5, Huawei;15;115;1725;C;10
928702;01.05.2019; Purchase; Desktop Type 11, Huawei;8;115;920;C;10
928703;01.05.2019; Purchase; Monitor Type 2, HP;11;518;5698;B;10
928704;01.05.2019; Purchase; Mouse Type 3, Samsung;19;127;2413;C;10
928705;01.05.2019; Purchase; Mouse Type 1, Samsung;9;115;1035;B;10
928706;01.05.2019; Purchase; Laptop Type 4, Huawei;19;74;1406;C;10
928707;01.05.2019; Purchase; Desktop Type 2, Samsung;18;937;16866;C;10
928708;01.05.2019; Purchase; Tablet Type 7, HP;7;510;3570;C;10
928709;01.05.2019; Purchase; Microphone Type 3, Samsung;12;784;9408;C;10
928710;01.05.2019; Purchase; Hard Drive Type 3, Huawei;13;546;7098;C;10
928711;01.05.2019; Purchase; Mouse Type 7, Dell;15;130;1950;B;10
928712;01.05.2019; Purchase; Speakers Type 6, Huawei;18;118;2124;A;10
928713;01.05.2019; Purchase; Speakers Type 7, Samsung;18;271;4878;C;10
928714;01.05.2019; Purchase; Tablet Type 4, Samsung;18;17;306;A;10
928715;01.05.2019; Purchase; Headphones Type 2, Samsung;8;83;664;C;10
928716;01.05.2019; Purchase; Tablet Type 7, Samsung;13;53;689;A;10
928717;01.05.2019; Purchase; Desktop Type 2, Samsung;5;255;1275;B;10
928718;01.05.2019; Purchase; Tablet Type 3, Dell;8;20;160;C;10
928719;01.05.2019; Purchase; Phone Type 11, HP;19;650;12350;A;10
928720;01.05.2019; Purchase; Microphone Type 2, Huawei;15;67;1005;C;10
928721;01.05.2019; Purchase; Keyboard Type 4, Huawei;7;41;287;C;10
928722;01.05.2019; Purchase; Headphones Type 1, Huawei;7;366;2562;C;10
928723;01.05.2019; Purchase; Keyboard Type 2, Dell;7;58;406;C;10
928724;01.05.2019; Purchase; Headphones Type 4, Huawei;13;546;7098;C;10
928725;01.05.2019; Purchase; Hard Drive Type 7, Samsung;11;16;176;A;10
928726;01.05.2019; Purchase; Mouse Type 1, Dell;13;72;936;C;10
928727;01.05.2019; Purchase; Monitor Type 4, Samsung;7;18;126;C;10
928728;01.05.2019; Purchase; Phone Type 9, Huawei;20;194;3880;C;10
928729;01.05.2019; Purchase; Desktop Type 12, Huawei;15;246;3690;B;10
928730;01.05.2019; Purchase; Microphone Type 1, Huawei;14;140;1960;C;10
928731;01.05.2019; Purchase; Smart Watch Type 1, HP;20;106;2120;C;10
928732;01.05.2019; Purchase; Phone Type 12, Dell;10;78;780;B;10
928733;01.05.2019; Purchase; Headphones Type 4, Huawei;12;562;6744;C;10
928734;01.05.2019; Purchase; Hard Drive Type 7, Huawei;18;398;7164;A;10
928735;01.05.2019; Purchase; Mouse Type 2, Dell;20;1585;31700;C;10
928736;01.05.2019; Purchase; Phone Type 2, Huawei;8;187;1496;C;10
928737;01.05.2019; Purchase; Headphones Type 1, Dell;19;523;9937;C;10
928738;01.05.2019; Purchase; Charger Type 1, Samsung;7;48;336;C;10
928739;01.05.2019; Purchase; Mouse Type 1, Dell;18;110;1980;C;10
928740;01.05.2019; Purchase; Monitor Type 3, Huawei;18;85;1530;C;10
928741;01.05.2019; Purchase; Hard Drive Type 4, Huawei;13;70;910;C;10
928742;01.05.2019; Purchase; Microphone Type 1, Huawei;17;548;9316;C;10
928743;01.05.2019; Purchase; Hard Drive Type 7, HP;16;457;7312;B;10
928744;01.05.2019; Purchase; Smart Watch Type 1, Dell;15;89;1335;C;10
928745;01.05.2019; Purchase; Desktop Type 2, Huawei;7;120;840;C;10
928746;01.05.2019; Purchase; Headphones Type 4, HP;11;66;726;B;10
928747;01.05.2019; Purchase; Phone Type 1, Samsung;20;120;2400;C;10
928748;01.05.2019; Purchase; Phone Type 3, Dell;20;187;3740;C;10
928749;01.05.2019; Purchase; Tablet Type 3, Huawei;7;98;686;C;10
928750;01.05.2019; Purchase; Desktop Type 12, Samsung;8;19;152;A;10
928751;01.05.2019; Purchase; Microphone Type 3, Huawei;12;141;1692;A;10
928752;01.05.2019; Purchase; Speakers Type 5, Samsung;13;57;741;C;10
928753;01.05.2019; Purchase; Phone Type 2, Dell;6;971;5826;C;10
928754;01.05.2019; Purchase; Desktop Type 5, Huawei;12;1154;13848;C;10
928755;01.05.2019; Purchase; Desktop Type 1, HP;16;645;10320;C;10
928756;01.05.2019; Purchase; Tablet Type 7, Huawei;19;22;418;C;10
928757;01.05.2019; Purchase; Phone Type 12, HP;13;125;1625;C;10
928758;01.05.2019; Purchase; Hard Drive Type 7, Huawei;13;160;2080;C;10
928759;01.05.2019; Purchase; Desktop Type 4, Dell;17;143;2431;C;10
928760;01.05.2019; Purchase; Hard Drive Type 4, HP;20;182;3640;C;10
928761;01.05.2019; Purchase; Laptop Type 2, Huawei;8;358;2864;A;10
928762;01.05.2019; Purchase; Desktop Type 5, Samsung;11;33;363;A;10
928763;01.05.2019; Purchase; Speakers Type 4, Huawei;8;145;1160;B;10
928764;01.05.2019; Purchase; Speakers Type 3, Samsung;14;122;1708;A;10
928765;01.05.2019; Purchase; Memory Type 4, Huawei;20;612;12240;C;10
928766;01.05.2019; Purchase; Phone Type 9, Huawei;20;112;2240;A;10
928767;01.05.2019; Purchase; Hard Drive Type 5, Huawei;16;149;2384;B;10
928768;01.05.2019; Purchase; Laptop Type 5, Samsung;14;159;2226;B;10
928769;01.05.2019; Purchase; Phone Type 8, Samsung;5;724;3620;B;10
928770;01.05.2019; Purchase; Smart Watch Type 1, HP;12;271;3252;C;10
928771;01.05.2019; Purchase; Headphones Type 5, Huawei;9;519;4671;C;10
928772;01.05.2019; Purchase; Phone Type 8, Dell;18;1154;20772;C;10
928773;01.05.2019; Purchase; Mouse Type 2, Huawei;5;94;470;C;10
928774;01.05.2019; Purchase; Laptop Type 6, HP;5;42;210;B;10
928775;01.05.2019; Purchase; Microphone Type 3, Huawei;6;528;3168;C;10
928776;01.05.2019; Purchase; Hard Drive Type 6, Samsung;17;314;5338;C;10
928777;01.05.2019; Purchase; Mouse Type 3, HP;9;80;720;C;10
928778;01.05.2019; Purchase; Phone Type 11, Samsung;13;9;117;C;10
928779;01.05.2019; Purchase; Desktop Type 12, Dell;7;231;1617;B;10
928780;01.05.2019; Purchase; Keyboard Type 4, Samsung;10;507;5070;C;10
928781;01.05.2019; Purchase; Desktop Type 6, Huawei;16;2031;32496;B;10
928782;01.05.2019; Purchase; Desktop Type 11, Dell;16;173;2768;C;10
928783;01.05.2019; Purchase; Headphones Type 5, Samsung;19;46;874;C;10
928784;01.05.2019; Purchase; Mouse Type 2, Dell;11;382;4202;A;10
928785;01.05.2019; Purchase; Laptop Type 4, Samsung;17;101;1717;C;10
928786;01.05.2019; Purchase; Monitor Type 1, Dell;10;407;4070;C;10
928787;01.05.2019; Purchase; Speakers Type 6, Samsung;5;197;985;B;10
928788;01.05.2019; Purchase; Speakers Type 7, HP;11;1009;11099;B;10
928789;01.05.2019; Purchase; Microphone Type 2, Huawei;9;59;531;C;10
928790;01.05.2019; Purchase; Desktop Type 12, Samsung;20;19;380;C;10
928791;01.05.2019; Purchase; Phone Type 9, HP;18;301;5418;A;10
928792;01.05.2019; Purchase; Memory Type 1, HP;19;54;1026;C;10
928793;01.05.2019; Purchase; Desktop Type 1, Dell;8;130;1040;B;10
928794;01.05.2019; Purchase; Tablet Type 2, Dell;10;67;670;C;10
928795;01.05.2019; Purchase; Laptop Type 2, Huawei;7;145;1015;B;10
928796;01.05.2019; Purchase; Phone Type 3, Samsung;8;256;2048;C;10
928797;01.05.2019; Purchase; Hard Drive Type 5, Samsung;11;1582;17402;C;10
928798;01.05.2019; Purchase; Speakers Type 4, Dell;6;30;180;B;10
928799;01.05.2019; Purchase; Monitor Type 2, Dell;18;80;1440;C;10
928800;01.05.2019; Purchase; Smart Watch Type 2, Samsung;9;420;3780;A;10
928801;01.05.2019; Purchase; Mouse Type 2, Dell;19;10;190;C;10
928802;01.05.2019; Purchase; Memory Type 1, Huawei;14;110;1540;A;10
928803;01.05.2019; Purchase; Hard Drive Type 2, Huawei;8;272;2176;C;10
928804;01.05.2019; Purchase; Hard Drive Type 5, HP;19;327;6213;C;10
928805;01.05.2019; Purchase; Hard Drive Type 3, HP;17;446;7582;A;10
928806;01.05.2019; Purchase; Speakers Type 5, Samsung;8;73;584;B;10
928807;01.05.2019; Purchase; Keyboard Type 2, Dell;16;57;912;C;10
928808;01.05.2019; Purchase; Keyboard Type 3, HP;7;463;3241;C;10
928809;01.05.2019; Purchase; Phone Type 6, Samsung;15;1970;29550;C;10
928810;01.05.2019; Purchase; Phone Type 7, HP;10;127;1270;C;10
928811;01.05.2019; Purchase; Desktop Type 3, Samsung;13;37;481;C;10
928812;01.05.2019; Purchase; Desktop Type 2, Huawei;20;29;580;C;10
928813;01.05.2019; Purchase; Laptop Type 3, Samsung;6;434;2604;C;10
928814;01.05.2019; Purchase; Memory Type 1, HP;6;231;1386;A;10
928815;01.05.2019; Purchase; Headphones Type 5, Huawei;11;102;1122;C;10
928816;01.05.2019; Purchase; Speakers Type 6, Huawei;8;37;296;B;10
928817;01.05.2019; Purchase; Desktop Type 4, HP;17;102;1734;C;10
928818;01.05.2019; Purchase; Tablet Type 5, Samsung;13;59;767;C;10
928819;01.05.2019; Purchase; Smart Watch Type 3, HP;10;229;2290;C;10
928820;01.05.2019; Purchase; Monitor Type 1, Huawei;9;57;513;B;10
928821;01.05.2019; Purchase; Charger Type 1, Samsung;8;59;472;C;10
928822;01.05.2019; Purchase; Headphones Type 6, Dell;5;149;745;C;10
928823;01.05.2019; Purchase; Keyboard Type 1, Samsung;12;106;1272;C;10
928824;01.05.2019; Purchase; Smart Watch Type 3, Dell;7;53;371;C;10
928825;01.05.2019; Purchase; Tablet Type 2, HP;20;24;480;B;10
928826;01.05.2019; Purchase; Phone Type 9, Huawei;15;119;1785;C;10
928827;01.05.2019; Purchase; Tablet Type 7, Dell;19;256;4864;C;10
928828;01.05.2019; Purchase; Tablet Type 5, HP;19;246;4674;A;10
928829;01.05.2019; Purchase; Phone Type 5, Dell;14;115;1610;C;10
928830;01.05.2019; Purchase; Speakers Type 7, Huawei;15;465;6975;C;10
928831;01.05.2019; Purchase; Memory Type 2, HP;16;562;8992;B;10
928832;01.05.2019; Purchase; Desktop Type 1, Dell;15;425;6375;C;10
928833;01.05.2019; Purchase; Desktop Type 9, Dell;17;19;323;C;10
928834;01.05.2019; Purchase; Desktop Type 5, HP;9;123;1107;A;10
928835;01.05.2019; Purchase; Headphones Type 5, Dell;9;493;4437;A;10
928836;01.05.2019; Purchase; Microphone Type 3, Samsung;17;57;969;C;10
928837;01.05.2019; Purchase; Monitor Type 3, Samsung;11;66;726;C;10
928838;01.05.2019; Purchase; Laptop Type 2, Samsung;8;319;2552;C;10
928839;01.05.2019; Purchase; Mouse Type 7, Huawei;14;290;4060;A;10
928840;01.05.2019; Purchase; Phone Type 5, HP;17;43;731;C;10
928841;01.05.2019; Purchase; Tablet Type 5, Huawei;19;35;665;C;10
928842;01.05.2019; Purchase; Headphones Type 3, Dell;15;115;1725;C;10
928843;01.05.2019; Purchase; Speakers Type 3, Dell;15;883;13245;C;10
928844;01.05.2019; Purchase; Desktop Type 5, HP;14;118;1652;C;10
928845;01.05.2019; Purchase; Hard Drive Type 7, Huawei;16;193;3088;C;10
928846;01.05.2019; Purchase; Phone Type 7, HP;5;569;2845;B;10
928847;01.05.2019; Purchase; Phone Type 11, Samsung;16;106;1696;C;10
928848;01.05.2019; Purchase; Laptop Type 3, Samsung;7;628;4396;C;10
928849;01.05.2019; Purchase; Hard Drive Type 4, Samsung;17;110;1870;A;10
928850;01.05.2019; Purchase; Tablet Type 7, Dell;11;490;5390;C;10
928851;01.05.2019; Purchase; Hard Drive Type 3, Huawei;7;358;2506;C;10
928852;01.05.2019; Purchase; Hard Drive Type 7, HP;17;279;4743;C;10
928853;01.05.2019; Purchase; Charger Type 1, Samsung;6;68;408;C;10
928854;01.05.2019; Purchase; Hard Drive Type 4, Huawei;19;562;10678;C;10
928855;01.05.2019; Purchase; Tablet Type 3, Dell;16;507;8112;C;10
928856;01.05.2019; Purchase; Laptop Type 3, Samsung;13;92;1196;C;10
928857;01.05.2019; Purchase; Smart Watch Type 1, Samsung;7;113;791;C;10
928858;01.05.2019; Purchase; Smart Watch Type 2, Huawei;15;43;645;C;10
928859;01.05.2019; Purchase; Phone Type 1, Samsung;14;59;826;C;10
928860;01.05.2019; Purchase; Speakers Type 1, Dell;6;690;4140;C;10
928861;01.05.2019; Purchase; Headphones Type 4, Huawei;6;141;846;C;10
928862;01.05.2019; Purchase; Speakers Type 7, HP;8;36;288;C;10
928863;01.05.2019; Purchase; Charger Type 2, Huawei;15;709;10635;C;10
928864;01.05.2019; Purchase; Monitor Type 3, Huawei;15;274;4110;C;10
928865;01.05.2019; Purchase; Tablet Type 4, Samsung;9;229;2061;B;10
928866;01.05.2019; Purchase; Headphones Type 3, Huawei;8;123;984;C;10
928867;01.05.2019; Purchase; Phone Type 1, Dell;15;17;255;C;10
928868;01.05.2019; Purchase; Headphones Type 2, HP;6;24;144;B;10
928869;01.05.2019; Purchase; Headphones Type 3, Huawei;20;703;14060;B;10
928870;01.05.2019; Purchase; Phone Type 4, Huawei;13;671;8723;A;10
928871;01.05.2019; Purchase; Tablet Type 2, Huawei;19;937;17803;C;10
928872;01.05.2019; Purchase; Mouse Type 5, HP;11;75;825;C;10
928873;01.05.2019; Purchase; Tablet Type 7, Dell;5;130;650;C;10
928874;01.05.2019; Purchase; Smart Watch Type 2, Dell;12;350;4200;A;10
928875;01.05.2019; Purchase; Phone Type 3, HP;11;98;1078;C;10
928876;01.05.2019; Purchase; Desktop Type 7, Samsung;10;14;140;B;10
928877;01.05.2019; Purchase; Phone Type 4, Huawei;5;85;425;A;10
928878;01.05.2019; Purchase; Headphones Type 3, HP;20;234;4680;B;10
928879;01.05.2019; Purchase; Headphones Type 3, HP;13;56;728;C;10
928880;01.05.2019; Purchase; Memory Type 2, HP;8;883;7064;B;10
928881;01.05.2019; Purchase; Laptop Type 5, Samsung;9;82;738;A;10
928882;01.05.2019; Purchase; Smart Watch Type 1, Huawei;14;475;6650;A;10
928883;01.05.2019; Purchase; Laptop Type 6, Dell;14;12;168;C;10
928884;01.05.2019; Purchase; Memory Type 4, Dell;12;883;10596;C;10
928885;01.05.2019; Purchase; Keyboard Type 2, HP;5;73;365;C;10
928886;01.05.2019; Purchase; Tablet Type 1, Samsung;9;271;2439;C;10
928887;01.05.2019; Purchase; Charger Type 1, Dell;17;446;7582;C;10
928888;01.05.2019; Purchase; Speakers Type 2, Samsung;9;529;4761;B;10
928889;01.05.2019; Purchase; Speakers Type 2, HP;14;141;1974;A;10
928890;01.05.2019; Purchase; Laptop Type 1, HP;6;98;588;A;10
928891;01.05.2019; Purchase; Speakers Type 1, Samsung;11;222;2442;B;10
928892;01.05.2019; Purchase; Phone Type 7, Samsung;15;33;495;C;10
928893;01.05.2019; Purchase; Desktop Type 7, Samsung;6;709;4254;A;10
928894;01.05.2019; Purchase; Hard Drive Type 6, Huawei;7;80;560;C;10
928895;01.05.2019; Purchase; Speakers Type 1, Huawei;17;327;5559;B;10
928896;01.05.2019; Purchase; Speakers Type 5, Samsung;7;271;1897;C;10
928897;01.05.2019; Purchase; Headphones Type 5, HP;11;123;1353;C;10
928898;01.05.2019; Purchase; Monitor Type 2, Huawei;17;47;799;C;10
928899;01.05.2019; Purchase; Speakers Type 5, Huawei;7;64;448;C;10
928900;01.05.2019; Purchase; Tablet Type 4, HP;20;101;2020;A;10
928901;01.05.2019; Purchase; Phone Type 4, Samsung;5;23;115;C;10
928902;01.05.2019; Purchase; Desktop Type 6, Huawei;5;11;55;C;10
928903;01.05.2019; Purchase; Headphones Type 5, Samsung;18;1182;21276;C;10
928904;01.05.2019; Purchase; Hard Drive Type 8, Huawei;13;78;1014;C;10
928905;01.05.2019; Purchase; Mouse Type 4, Samsung;13;54;702;C;10
928906;01.05.2019; Purchase; Laptop Type 3, Samsung;20;1241;24820;A;10
928907;01.05.2019; Purchase; Phone Type 12, HP;9;1503;13527;B;10
928908;01.05.2019; Purchase; Speakers Type 4, Dell;9;142;1278;C;10
