Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
913110;01.10.2019; Purchase; Monitor Type 2, Dell;13;29;377;C;11
913111;01.10.2019; Purchase; Laptop Type 5, Samsung;10;745;7450;B;11
913112;01.10.2019; Purchase; Speakers Type 7, HP;23;30;690;C;11
913113;01.10.2019; Purchase; Phone Type 6, Samsung;16;514;8224;C;11
913114;01.10.2019; Purchase; Headphones Type 1, HP;21;65;1365;C;11
913115;01.10.2019; Purchase; Desktop Type 1, Dell;6;104;624;C;11
913116;01.10.2019; Purchase; Tablet Type 1, Dell;8;157;1256;C;11
913117;01.10.2019; Purchase; Mouse Type 4, Huawei;13;157;2041;B;11
913118;01.10.2019; Purchase; Speakers Type 6, Dell;23;56;1288;C;11
913119;01.10.2019; Purchase; Phone Type 10, Samsung;17;479;8143;B;11
913120;01.10.2019; Purchase; Laptop Type 2, Samsung;23;139;3197;B;11
913121;01.10.2019; Purchase; Hard Drive Type 3, Huawei;6;75;450;A;11
913122;01.10.2019; Purchase; Laptop Type 2, Samsung;17;529;8993;C;11
913123;01.10.2019; Purchase; Headphones Type 3, Dell;22;140;3080;C;11
913124;01.10.2019; Purchase; Headphones Type 6, Samsung;16;832;13312;C;11
913125;01.10.2019; Purchase; Hard Drive Type 5, HP;15;452;6780;B;11
913126;01.10.2019; Purchase; Keyboard Type 1, HP;19;139;2641;C;11
913127;01.10.2019; Purchase; Speakers Type 1, Huawei;7;529;3703;B;11
913128;01.10.2019; Purchase; Phone Type 1, Dell;12;162;1944;C;11
913129;01.10.2019; Purchase; Mouse Type 6, Samsung;17;514;8738;A;11
913130;01.10.2019; Purchase; Tablet Type 4, HP;18;73;1314;C;11
913131;01.10.2019; Purchase; Speakers Type 5, Dell;8;48;384;C;11
913132;01.10.2019; Purchase; Desktop Type 7, HP;18;94;1692;C;11
913133;01.10.2019; Purchase; Tablet Type 1, HP;17;111;1887;C;11
913134;01.10.2019; Purchase; Phone Type 3, Dell;24;103;2472;C;11
913135;01.10.2019; Purchase; Speakers Type 3, Samsung;10;517;5170;C;11
913136;01.10.2019; Purchase; Smart Watch Type 2, Huawei;6;158;948;C;11
913137;01.10.2019; Purchase; Desktop Type 8, Dell;5;498;2490;C;11
913138;01.10.2019; Purchase; Desktop Type 5, Dell;6;163;978;C;11
913139;01.10.2019; Purchase; Laptop Type 3, Dell;8;140;1120;A;11
913140;01.10.2019; Purchase; Laptop Type 6, HP;15;137;2055;B;11
913141;01.10.2019; Purchase; Speakers Type 6, Dell;9;57;513;C;11
913142;01.10.2019; Purchase; Desktop Type 2, Huawei;16;65;1040;C;11
913143;01.10.2019; Purchase; Hard Drive Type 8, Samsung;22;517;11374;C;11
913144;01.10.2019; Purchase; Hard Drive Type 6, HP;21;138;2898;C;11
913145;01.10.2019; Purchase; Microphone Type 3, Huawei;17;465;7905;C;11
913146;01.10.2019; Purchase; Microphone Type 3, Huawei;17;533;9061;C;11
913147;01.10.2019; Purchase; Hard Drive Type 3, HP;19;46;874;C;11
913148;01.10.2019; Purchase; Speakers Type 7, HP;20;111;2220;A;11
913149;01.10.2019; Purchase; Desktop Type 1, Dell;17;58;986;C;11
913150;01.10.2019; Purchase; Desktop Type 9, Huawei;10;25;250;A;11
913151;01.10.2019; Purchase; Keyboard Type 2, Huawei;15;970;14550;C;11
913152;01.10.2019; Purchase; Hard Drive Type 4, Dell;25;88;2200;C;11
913153;01.10.2019; Purchase; Monitor Type 1, Huawei;24;533;12792;C;11
913154;01.10.2019; Purchase; Microphone Type 1, Dell;22;24;528;C;11
913155;01.10.2019; Purchase; Laptop Type 3, Huawei;20;165;3300;A;11
913156;01.10.2019; Purchase; Keyboard Type 2, Samsung;5;50;250;A;11
913157;01.10.2019; Purchase; Phone Type 6, Dell;12;237;2844;B;11
913158;01.10.2019; Purchase; Laptop Type 2, Dell;18;65;1170;A;11
913159;01.10.2019; Purchase; Phone Type 5, Dell;24;113;2712;C;11
913160;01.10.2019; Purchase; Phone Type 10, HP;9;183;1647;C;11
913161;01.10.2019; Purchase; Hard Drive Type 6, Huawei;24;184;4416;B;11
913162;01.10.2019; Purchase; Desktop Type 10, Dell;11;63;693;C;11
913163;01.10.2019; Purchase; Phone Type 9, Huawei;19;847;16093;B;11
913164;01.10.2019; Purchase; Charger Type 2, Samsung;18;162;2916;A;11
913165;01.10.2019; Purchase; Desktop Type 11, Samsung;20;67;1340;B;11
913166;01.10.2019; Purchase; Phone Type 3, Dell;15;182;2730;C;11
913167;01.10.2019; Purchase; Phone Type 12, Dell;6;183;1098;C;11
913168;01.10.2019; Purchase; Smart Watch Type 1, Samsung;23;98;2254;C;11
913169;01.10.2019; Purchase; Memory Type 3, Huawei;7;17;119;C;11
913170;01.10.2019; Purchase; Mouse Type 2, Huawei;17;65;1105;C;11
913171;01.10.2019; Purchase; Phone Type 9, Huawei;8;419;3352;C;11
913172;01.10.2019; Purchase; Monitor Type 3, Huawei;10;630;6300;B;11
913173;01.10.2019; Purchase; Microphone Type 1, Huawei;9;162;1458;C;11
913174;01.10.2019; Purchase; Hard Drive Type 2, Huawei;6;15;90;C;11
913175;01.10.2019; Purchase; Smart Watch Type 1, HP;10;591;5910;C;11
913176;01.10.2019; Purchase; Tablet Type 1, HP;19;996;18924;C;11
913177;01.10.2019; Purchase; Mouse Type 4, HP;9;452;4068;A;11
913178;01.10.2019; Purchase; Desktop Type 11, HP;10;138;1380;C;11
913179;01.10.2019; Purchase; Mouse Type 5, HP;9;57;513;A;11
913180;01.10.2019; Purchase; Phone Type 11, Huawei;16;711;11376;C;11
913181;01.10.2019; Purchase; Phone Type 12, Huawei;13;182;2366;A;11
913182;01.10.2019; Purchase; Phone Type 6, Dell;10;65;650;A;11
913183;01.10.2019; Purchase; Headphones Type 6, Samsung;10;86;860;C;11
913184;01.10.2019; Purchase; Charger Type 1, HP;24;173;4152;B;11
913185;01.10.2019; Purchase; Speakers Type 6, HP;8;785;6280;B;11
913186;01.10.2019; Purchase; Desktop Type 9, HP;24;519;12456;C;11
913187;01.10.2019; Purchase; Phone Type 8, Dell;15;76;1140;C;11
913188;01.10.2019; Purchase; Tablet Type 4, Huawei;22;1077;23694;C;11
913189;01.10.2019; Purchase; Microphone Type 1, Dell;17;472;8024;C;11
913190;01.10.2019; Purchase; Phone Type 1, Samsung;9;30;270;C;11
913191;01.10.2019; Purchase; Phone Type 1, Samsung;21;91;1911;C;11
913192;01.10.2019; Purchase; Desktop Type 3, Samsung;7;44;308;C;11
913193;01.10.2019; Purchase; Phone Type 5, HP;21;147;3087;C;11
913194;01.10.2019; Purchase; Mouse Type 3, HP;19;571;10849;A;11
913195;01.10.2019; Purchase; Desktop Type 2, HP;17;702;11934;B;11
913196;01.10.2019; Purchase; Headphones Type 6, Dell;15;57;855;C;11
913197;01.10.2019; Purchase; Keyboard Type 4, Samsung;11;60;660;B;11
913198;01.10.2019; Purchase; Tablet Type 1, Samsung;14;117;1638;A;11
913199;01.10.2019; Purchase; Desktop Type 8, Dell;5;157;785;A;11
913200;01.10.2019; Purchase; Hard Drive Type 3, Dell;16;777;12432;B;11
913201;01.10.2019; Purchase; Phone Type 8, Samsung;25;680;17000;C;11
913202;01.10.2019; Purchase; Desktop Type 12, Dell;5;53;265;A;11
913203;01.10.2019; Purchase; Headphones Type 2, HP;18;73;1314;B;11
913204;01.10.2019; Purchase; Mouse Type 6, Dell;23;182;4186;C;11
913205;01.10.2019; Purchase; Monitor Type 3, HP;15;183;2745;C;11
913206;01.10.2019; Purchase; Monitor Type 1, Samsung;24;137;3288;A;11
913207;01.10.2019; Purchase; Hard Drive Type 2, Dell;23;58;1334;B;11
913208;01.10.2019; Purchase; Speakers Type 4, Samsung;5;150;750;C;11
913209;01.10.2019; Purchase; Hard Drive Type 4, Dell;8;98;784;C;11
913210;01.10.2019; Purchase; Mouse Type 5, Samsung;21;533;11193;B;11
913211;01.10.2019; Purchase; Phone Type 8, Samsung;20;102;2040;C;11
913212;01.10.2019; Purchase; Memory Type 2, Huawei;8;88;704;B;11
913213;01.10.2019; Purchase; Speakers Type 5, Samsung;22;164;3608;C;11
913214;01.10.2019; Purchase; Smart Watch Type 1, Samsung;15;185;2775;C;11
913215;01.10.2019; Purchase; Desktop Type 5, HP;17;81;1377;A;11
913216;01.10.2019; Purchase; Speakers Type 5, HP;9;208;1872;C;11
913217;01.10.2019; Purchase; Mouse Type 4, Dell;24;53;1272;C;11
913218;01.10.2019; Purchase; Desktop Type 1, Dell;17;167;2839;B;11
913219;01.10.2019; Purchase; Speakers Type 7, Huawei;15;48;720;C;11
913220;01.10.2019; Purchase; Speakers Type 4, HP;9;140;1260;B;11
913221;01.10.2019; Purchase; Memory Type 2, HP;12;73;876;C;11
913222;01.10.2019; Purchase; Mouse Type 4, Dell;9;88;792;C;11
913223;01.10.2019; Purchase; Smart Watch Type 3, Samsung;23;87;2001;C;11
913224;01.10.2019; Purchase; Phone Type 6, Huawei;21;149;3129;C;11
913225;01.10.2019; Purchase; Mouse Type 2, Samsung;25;64;1600;A;11
913226;01.10.2019; Purchase; Speakers Type 5, HP;6;195;1170;C;11
913227;01.10.2019; Purchase; Headphones Type 5, Huawei;15;185;2775;C;11
913228;01.10.2019; Purchase; Desktop Type 2, Huawei;9;41;369;C;11
913229;01.10.2019; Purchase; Speakers Type 7, HP;14;64;896;C;11
913230;01.10.2019; Purchase; Speakers Type 4, Dell;25;877;21925;C;11
913231;01.10.2019; Purchase; Laptop Type 3, HP;17;148;2516;A;11
913232;01.10.2019; Purchase; Desktop Type 8, Huawei;22;452;9944;B;11
913233;01.10.2019; Purchase; Desktop Type 1, HP;12;524;6288;C;11
913234;01.10.2019; Purchase; Mouse Type 4, Huawei;20;723;14460;B;11
913235;01.10.2019; Purchase; Desktop Type 9, HP;23;32;736;C;11
913236;01.10.2019; Purchase; Hard Drive Type 8, Samsung;17;650;11050;B;11
913237;01.10.2019; Purchase; Desktop Type 1, Samsung;19;87;1653;A;11
913238;01.10.2019; Purchase; Laptop Type 5, Samsung;8;153;1224;C;11
913239;01.10.2019; Purchase; Headphones Type 2, Dell;6;56;336;A;11
913240;01.10.2019; Purchase; Headphones Type 4, Dell;6;832;4992;C;11
913241;01.10.2019; Purchase; Phone Type 10, Huawei;19;57;1083;C;11
913242;01.10.2019; Purchase; Hard Drive Type 1, Dell;11;479;5269;C;11
913243;01.10.2019; Purchase; Speakers Type 7, HP;13;137;1781;C;11
913244;01.10.2019; Purchase; Keyboard Type 3, Huawei;7;498;3486;A;11
913245;01.10.2019; Purchase; Speakers Type 3, HP;10;650;6500;C;11
913246;01.10.2019; Purchase; Phone Type 3, Dell;9;144;1296;C;11
913247;01.10.2019; Purchase; Desktop Type 9, Samsung;18;138;2484;A;11
913248;01.11.2019; Purchase; Speakers Type 2, HP;24;169;4056;C;11
913249;01.11.2019; Purchase; Hard Drive Type 8, Samsung;6;55;330;C;11
913250;01.11.2019; Purchase; Laptop Type 3, HP;6;498;2988;B;11
913251;01.11.2019; Purchase; Headphones Type 2, Samsung;6;87;522;C;11
913252;01.11.2019; Purchase; Tablet Type 5, Samsung;11;142;1562;B;11
913253;01.11.2019; Purchase; Speakers Type 7, HP;24;155;3720;C;11
913254;01.11.2019; Purchase; Headphones Type 1, Huawei;17;93;1581;C;11
913255;01.11.2019; Purchase; Speakers Type 6, Samsung;10;524;5240;C;11
913256;01.11.2019; Purchase; Desktop Type 11, Dell;21;76;1596;C;11
913257;01.11.2019; Purchase; Tablet Type 3, Samsung;17;1196;20332;C;11
913258;01.11.2019; Purchase; Laptop Type 5, Huawei;12;184;2208;A;11
913259;01.11.2019; Purchase; Desktop Type 5, HP;19;138;2622;A;11
913260;01.11.2019; Purchase; Phone Type 5, HP;22;153;3366;C;11
913261;01.11.2019; Purchase; Hard Drive Type 3, Huawei;19;58;1102;A;11
913262;01.11.2019; Purchase; Speakers Type 5, Dell;17;751;12767;B;11
913263;01.11.2019; Purchase; Desktop Type 2, Samsung;25;50;1250;C;11
913264;01.11.2019; Purchase; Tablet Type 4, Huawei;14;480;6720;C;11
913265;01.11.2019; Purchase; Charger Type 1, Samsung;21;650;13650;C;11
913266;01.11.2019; Purchase; Memory Type 1, Samsung;14;50;700;A;11
913267;01.11.2019; Purchase; Memory Type 3, Huawei;18;75;1350;A;11
913268;01.11.2019; Purchase; Laptop Type 5, Dell;5;142;710;B;11
913269;01.11.2019; Purchase; Phone Type 2, Samsung;12;45;540;B;11
913270;01.11.2019; Purchase; Hard Drive Type 7, Dell;6;441;2646;C;11
913271;01.11.2019; Purchase; Keyboard Type 3, Samsung;18;54;972;A;11
913272;01.11.2019; Purchase; Phone Type 4, HP;14;158;2212;C;11
913273;01.11.2019; Purchase; Desktop Type 10, Samsung;5;89;445;B;11
913274;01.11.2019; Purchase; Desktop Type 12, Dell;13;516;6708;C;11
913275;01.11.2019; Purchase; Smart Watch Type 1, Dell;18;89;1602;C;11
913276;01.11.2019; Purchase; Hard Drive Type 4, HP;7;17;119;C;11
913277;01.11.2019; Purchase; Tablet Type 3, Dell;22;138;3036;B;11
913278;01.11.2019; Purchase; Hard Drive Type 7, Dell;17;184;3128;C;11
913279;01.11.2019; Purchase; Phone Type 6, Samsung;16;208;3328;C;11
913280;01.11.2019; Purchase; Tablet Type 4, Samsung;12;73;876;C;11
913281;01.11.2019; Purchase; Phone Type 11, Huawei;14;233;3262;B;11
913282;01.11.2019; Purchase; Monitor Type 1, HP;25;51;1275;C;11
913283;01.11.2019; Purchase; Speakers Type 3, Samsung;21;51;1071;C;11
913284;01.11.2019; Purchase; Microphone Type 2, Samsung;17;641;10897;C;11
913285;01.11.2019; Purchase; Desktop Type 3, HP;15;540;8100;B;11
913286;01.11.2019; Purchase; Microphone Type 2, Samsung;18;529;9522;B;11
913287;01.11.2019; Purchase; Microphone Type 3, Samsung;15;100;1500;C;11
913288;01.11.2019; Purchase; Smart Watch Type 3, Samsung;15;580;8700;C;11
913289;01.11.2019; Purchase; Tablet Type 1, Samsung;19;170;3230;C;11
913290;01.11.2019; Purchase; Hard Drive Type 1, Samsung;25;198;4950;C;11
913291;01.11.2019; Purchase; Smart Watch Type 1, Huawei;8;140;1120;C;11
913292;01.11.2019; Purchase; Desktop Type 3, Samsung;22;517;11374;B;11
913293;01.11.2019; Purchase; Phone Type 7, Samsung;8;32;256;C;11
913294;01.11.2019; Purchase; Keyboard Type 4, Dell;16;78;1248;B;11
913295;01.11.2019; Purchase; Smart Watch Type 1, HP;22;479;10538;C;11
913296;01.11.2019; Purchase; Hard Drive Type 8, HP;5;67;335;C;11
913297;01.11.2019; Purchase; Phone Type 8, Huawei;11;63;693;C;11
913298;01.11.2019; Purchase; Desktop Type 1, Huawei;15;814;12210;B;11
913299;01.11.2019; Purchase; Speakers Type 1, Samsung;13;87;1131;C;11
913300;01.11.2019; Purchase; Speakers Type 5, Samsung;17;76;1292;B;11
913301;01.11.2019; Purchase; Mouse Type 6, Dell;20;92;1840;B;11
913302;01.11.2019; Purchase; Mouse Type 5, HP;6;847;5082;A;11
913303;01.11.2019; Purchase; Phone Type 1, Dell;6;89;534;C;11
913304;01.11.2019; Purchase; Monitor Type 2, HP;25;137;3425;A;11
913305;01.11.2019; Purchase; Headphones Type 3, Samsung;6;480;2880;C;11
913306;01.11.2019; Purchase; Microphone Type 3, Dell;6;524;3144;C;11
913307;01.11.2019; Purchase; Desktop Type 9, Huawei;7;24;168;C;11
913308;01.11.2019; Purchase; Microphone Type 3, Dell;16;67;1072;C;11
913309;01.11.2019; Purchase; Phone Type 10, Dell;16;543;8688;C;11
913310;01.11.2019; Purchase; Phone Type 6, HP;12;71;852;C;11
913311;01.11.2019; Purchase; Desktop Type 1, Huawei;24;164;3936;A;11
913312;01.11.2019; Purchase; Headphones Type 4, HP;17;129;2193;A;11
913313;01.11.2019; Purchase; Speakers Type 6, Samsung;9;50;450;A;11
913314;01.11.2019; Purchase; Phone Type 5, Samsung;10;217;2170;C;11
913315;01.11.2019; Purchase; Headphones Type 3, Samsung;5;105;525;A;11
913316;01.11.2019; Purchase; Mouse Type 6, Dell;20;129;2580;C;11
913317;01.11.2019; Purchase; Desktop Type 6, HP;23;745;17135;C;11
913318;01.11.2019; Purchase; Monitor Type 2, Samsung;17;44;748;C;11
913319;01.11.2019; Purchase; Memory Type 2, Dell;6;158;948;C;11
913320;01.11.2019; Purchase; Laptop Type 5, HP;20;540;10800;C;11
913321;01.11.2019; Purchase; Memory Type 2, Dell;22;732;16104;C;11
913322;01.11.2019; Purchase; Keyboard Type 4, Dell;25;173;4325;C;11
913323;01.11.2019; Purchase; Monitor Type 1, Huawei;19;170;3230;C;11
913324;01.11.2019; Purchase; Tablet Type 3, Huawei;12;52;624;A;11
913325;01.11.2019; Purchase; Charger Type 1, Samsung;7;577;4039;C;11
913326;01.11.2019; Purchase; Memory Type 1, Huawei;22;795;17490;C;11
913327;01.11.2019; Purchase; Microphone Type 2, Dell;20;182;3640;C;11
913328;01.11.2019; Purchase; Tablet Type 1, Dell;22;24;528;C;11
913329;01.11.2019; Purchase; Laptop Type 6, Dell;21;105;2205;B;11
913330;01.11.2019; Purchase; Hard Drive Type 3, Dell;25;50;1250;A;11
913331;01.11.2019; Purchase; Phone Type 5, Dell;19;828;15732;C;11
913332;01.11.2019; Purchase; Laptop Type 4, HP;22;169;3718;B;11
913333;01.11.2019; Purchase; Memory Type 2, Samsung;14;90;1260;C;11
913334;01.11.2019; Purchase; Tablet Type 5, Dell;8;138;1104;A;11
913335;01.11.2019; Purchase; Charger Type 1, HP;8;158;1264;C;11
913336;01.11.2019; Purchase; Desktop Type 9, Samsung;23;103;2369;B;11
913337;01.11.2019; Purchase; Microphone Type 2, HP;16;89;1424;C;11
913338;01.11.2019; Purchase; Hard Drive Type 6, HP;11;571;6281;B;11
913339;01.11.2019; Purchase; Monitor Type 2, Samsung;24;82;1968;C;11
913340;01.11.2019; Purchase; Laptop Type 2, Dell;7;113;791;C;11
913341;01.11.2019; Purchase; Speakers Type 6, Samsung;16;510;8160;C;11
913342;01.11.2019; Purchase; Memory Type 2, Dell;21;498;10458;C;11
913343;01.11.2019; Purchase; Monitor Type 4, Samsung;22;24;528;B;11
913344;01.11.2019; Purchase; Headphones Type 3, Samsung;12;14;168;B;11
913345;01.11.2019; Purchase; Speakers Type 1, Dell;9;158;1422;C;11
913346;01.11.2019; Purchase; Laptop Type 1, Dell;9;1077;9693;B;11
913347;01.11.2019; Purchase; Tablet Type 4, HP;5;402;2010;C;11
913348;01.11.2019; Purchase; Mouse Type 1, Samsung;22;73;1606;C;11
913349;01.11.2019; Purchase; Desktop Type 1, Samsung;18;24;432;A;11
913350;01.11.2019; Purchase; Mouse Type 3, Samsung;25;419;10475;C;11
913351;01.11.2019; Purchase; Tablet Type 5, Samsung;10;479;4790;C;11
913352;01.11.2019; Purchase; Desktop Type 9, Huawei;13;20;260;C;11
913353;01.11.2019; Purchase; Charger Type 1, Dell;13;60;780;C;11
913354;01.11.2019; Purchase; Phone Type 10, HP;11;693;7623;A;11
913355;01.11.2019; Purchase; Hard Drive Type 7, Samsung;19;17;323;C;11
913356;01.11.2019; Purchase; Phone Type 12, Huawei;21;183;3843;C;11
913357;01.11.2019; Purchase; Desktop Type 7, Huawei;11;113;1243;C;11
913358;01.11.2019; Purchase; Hard Drive Type 4, HP;25;35;875;A;11
913359;01.11.2019; Purchase; Speakers Type 1, Dell;15;73;1095;B;11
913360;01.11.2019; Purchase; Desktop Type 2, Dell;20;650;13000;C;11
913361;01.11.2019; Purchase; Phone Type 11, Dell;23;102;2346;C;11
913362;01.11.2019; Purchase; Mouse Type 6, Huawei;20;77;1540;A;11
913363;01.11.2019; Purchase; Desktop Type 3, Huawei;9;144;1296;A;11
913364;01.11.2019; Purchase; Smart Watch Type 1, Dell;14;23;322;B;11
913365;01.11.2019; Purchase; Tablet Type 4, Samsung;5;113;565;A;11
913366;01.11.2019; Purchase; Memory Type 4, Dell;19;582;11058;C;11
913367;01.11.2019; Purchase; Tablet Type 7, Huawei;17;155;2635;C;11
913368;01.11.2019; Purchase; Microphone Type 2, Huawei;18;93;1674;A;11
913369;01.11.2019; Purchase; Phone Type 6, HP;16;140;2240;C;11
913370;01.11.2019; Purchase; Mouse Type 2, HP;15;498;7470;C;11
913371;01.11.2019; Purchase; Memory Type 4, Samsung;7;22;154;C;11
913372;01.11.2019; Purchase; Desktop Type 7, Huawei;6;108;648;C;11
913373;01.11.2019; Purchase; Headphones Type 5, Samsung;9;71;639;C;11
913374;01.11.2019; Purchase; Laptop Type 4, Dell;16;540;8640;C;11
913375;01.11.2019; Purchase; Tablet Type 3, Huawei;11;123;1353;C;11
913376;01.11.2019; Purchase; Desktop Type 6, Huawei;25;174;4350;B;11
913377;01.11.2019; Purchase; Charger Type 2, Huawei;10;56;560;C;11
913378;01.11.2019; Purchase; Laptop Type 1, Huawei;13;723;9399;C;11
913379;01.11.2019; Purchase; Desktop Type 2, HP;24;1153;27672;A;11
913380;01.11.2019; Purchase; Phone Type 3, HP;9;75;675;C;11
913381;01.11.2019; Purchase; Laptop Type 2, Dell;25;94;2350;B;11
913382;01.11.2019; Purchase; Phone Type 2, Huawei;21;58;1218;C;11
913383;01.11.2019; Purchase; Mouse Type 2, Huawei;22;686;15092;C;11
913384;01.11.2019; Purchase; Desktop Type 6, Dell;21;152;3192;C;11
913385;01.11.2019; Purchase; Phone Type 6, HP;19;92;1748;C;11
913386;01.11.2019; Purchase; Desktop Type 6, Dell;24;62;1488;C;11
913387;01.11.2019; Purchase; Keyboard Type 1, Huawei;16;155;2480;C;11
913388;01.11.2019; Purchase; Phone Type 5, HP;19;173;3287;B;11
913389;01.11.2019; Purchase; Memory Type 1, Samsung;24;28;672;B;11
913390;01.11.2019; Purchase; Phone Type 10, Dell;19;63;1197;C;11
913391;01.11.2019; Purchase; Headphones Type 4, Samsung;20;64;1280;B;11
913392;01.11.2019; Purchase; Charger Type 1, Huawei;10;387;3870;A;11
913393;01.11.2019; Purchase; Desktop Type 4, HP;18;152;2736;C;11
913394;01.11.2019; Purchase; Charger Type 1, Huawei;11;138;1518;C;11
913395;01.11.2019; Purchase; Tablet Type 2, Huawei;23;733;16859;C;11
913396;01.11.2019; Purchase; Hard Drive Type 4, Huawei;13;547;7111;A;11
913397;01.11.2019; Purchase; Smart Watch Type 3, Huawei;25;732;18300;A;11
913398;01.11.2019; Purchase; Keyboard Type 1, Huawei;16;650;10400;B;11
913399;01.11.2019; Purchase; Phone Type 3, Dell;19;605;11495;C;11
913400;01.11.2019; Purchase; Desktop Type 2, HP;23;80;1840;C;11
913401;01.11.2019; Purchase; Phone Type 8, Dell;13;1062;13806;B;11
913402;01.11.2019; Purchase; Mouse Type 2, Samsung;16;468;7488;A;11
913403;01.11.2019; Purchase; Desktop Type 2, Huawei;9;92;828;B;11
913404;01.11.2019; Purchase; Headphones Type 6, HP;20;217;4340;A;11
913405;01.11.2019; Purchase; Phone Type 3, Dell;19;182;3458;C;11
913406;01.11.2019; Purchase; Headphones Type 1, Huawei;23;24;552;C;11
913407;01.11.2019; Purchase; Laptop Type 3, HP;18;460;8280;C;11
913408;01.11.2019; Purchase; Phone Type 3, Samsung;18;158;2844;C;11
913409;01.11.2019; Purchase; Mouse Type 3, Samsung;21;99;2079;C;11
913410;01.11.2019; Purchase; Mouse Type 4, Huawei;22;131;2882;C;11
913411;01.11.2019; Purchase; Laptop Type 2, Samsung;16;34;544;B;11
913412;01.11.2019; Purchase; Microphone Type 3, Huawei;22;155;3410;C;11
913413;01.11.2019; Purchase; Monitor Type 2, HP;11;144;1584;C;11
913414;01.11.2019; Purchase; Speakers Type 5, Huawei;7;45;315;C;11
913415;01.11.2019; Purchase; Headphones Type 4, Huawei;7;140;980;B;11
913416;01.11.2019; Purchase; Mouse Type 3, Samsung;19;93;1767;C;11
913417;01.11.2019; Purchase; Charger Type 2, Samsung;16;162;2592;B;11
913418;01.11.2019; Purchase; Phone Type 7, Dell;19;108;2052;C;11
913419;01.11.2019; Purchase; Mouse Type 6, Dell;12;166;1992;A;11
913420;01.11.2019; Purchase; Mouse Type 4, Samsung;10;510;5100;C;11
913421;01.11.2019; Purchase; Smart Watch Type 2, HP;13;71;923;C;11
913422;01.11.2019; Purchase; Memory Type 3, Dell;20;203;4060;C;11
913423;01.11.2019; Purchase; Phone Type 8, Dell;8;22;176;C;11
913424;01.11.2019; Purchase; Keyboard Type 1, Huawei;21;605;12705;B;11
913425;01.11.2019; Purchase; Desktop Type 2, Dell;9;163;1467;C;11
913426;01.11.2019; Purchase; Desktop Type 2, Huawei;17;105;1785;B;11
913427;01.11.2019; Purchase; Phone Type 1, Samsung;6;162;972;C;11
913428;01.11.2019; Purchase; Hard Drive Type 3, Huawei;25;144;3600;C;11
913429;01.11.2019; Purchase; Laptop Type 5, Dell;18;42;756;C;11
913430;01.11.2019; Purchase; Speakers Type 5, Dell;14;694;9716;C;11
913431;01.11.2019; Purchase; Tablet Type 3, HP;11;733;8063;C;11
913432;01.11.2019; Purchase; Tablet Type 3, Dell;8;80;640;C;11
913433;01.11.2019; Purchase; Laptop Type 5, Samsung;9;12;108;A;11
913434;01.11.2019; Purchase; Laptop Type 3, Huawei;22;173;3806;A;11
913435;01.11.2019; Purchase; Hard Drive Type 3, Huawei;9;480;4320;A;11
913436;01.11.2019; Purchase; Desktop Type 2, Huawei;15;63;945;A;11
913437;01.11.2019; Purchase; Phone Type 3, Huawei;21;54;1134;C;11
913438;01.11.2019; Purchase; Speakers Type 5, Huawei;14;751;10514;C;11
913439;01.11.2019; Purchase; Headphones Type 6, Dell;6;55;330;C;11
913440;01.11.2019; Purchase; Desktop Type 4, HP;11;91;1001;C;11
913441;01.11.2019; Purchase; Microphone Type 3, Dell;6;650;3900;C;11
913442;01.11.2019; Purchase; Memory Type 3, Huawei;24;76;1824;B;11
913443;01.11.2019; Purchase; Speakers Type 3, Huawei;16;158;2528;C;11
913444;01.11.2019; Purchase; Tablet Type 4, Huawei;13;814;10582;C;11
913445;01.11.2019; Purchase; Phone Type 4, Samsung;12;89;1068;A;11
913446;01.11.2019; Purchase; Charger Type 2, Huawei;12;22;264;C;11
913447;01.11.2019; Purchase; Microphone Type 1, HP;10;105;1050;C;11
913448;01.12.2019; Purchase; Charger Type 2, HP;14;217;3038;C;11
913449;01.12.2019; Purchase; Monitor Type 2, Samsung;10;49;490;B;11
913450;01.12.2019; Purchase; Phone Type 6, Huawei;8;141;1128;C;11
913451;01.12.2019; Purchase; Phone Type 7, Samsung;24;75;1800;C;11
913452;01.12.2019; Purchase; Phone Type 2, Huawei;16;35;560;C;11
913453;01.12.2019; Purchase; Tablet Type 3, Samsung;18;50;900;C;11
913454;01.12.2019; Purchase; Mouse Type 7, Huawei;12;61;732;C;11
913455;01.12.2019; Purchase; Desktop Type 4, HP;20;131;2620;C;11
913456;01.12.2019; Purchase; Speakers Type 2, Huawei;8;73;584;C;11
913457;01.12.2019; Purchase; Phone Type 6, Samsung;24;158;3792;C;11
913458;01.12.2019; Purchase; Phone Type 11, HP;12;95;1140;C;11
913459;01.12.2019; Purchase; Monitor Type 1, Samsung;5;173;865;C;11
913460;01.12.2019; Purchase; Desktop Type 12, Samsung;11;516;5676;C;11
913461;01.12.2019; Purchase; Keyboard Type 2, Huawei;5;55;275;C;11
913462;01.12.2019; Purchase; Tablet Type 7, Samsung;11;143;1573;C;11
913463;01.12.2019; Purchase; Memory Type 1, Samsung;21;1062;22302;C;11
913464;01.12.2019; Purchase; Keyboard Type 2, Dell;7;104;728;B;11
913465;01.12.2019; Purchase; Hard Drive Type 1, HP;17;9;153;B;11
913466;01.12.2019; Purchase; Hard Drive Type 5, Dell;6;56;336;C;11
